tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id
14295,AmazonHelp,14293,Wed Nov 01 03:24:42 +0000 2017,@119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE,14295
14299,AmazonHelp,14298,Wed Nov 01 03:56:26 +0000 2017,@119041 We'd like to take a closer look to see what we can do. Please reach out with more information here: https://t.co/AdBZ9CgtFD ^DG,14299
14301,AmazonHelp,14303,Wed Nov 01 02:35:00 +0000 2017,@119042 I'm sorry for the trouble! We'd like to review available options with you. Please reach out to us here: https://t.co/hApLpMlfHN ^LJ,14301
14844,AmazonHelp,14845,Wed Nov 01 02:58:00 +0000 2017,@119211 We're always looking for ways to improve! Please send feedback/requests following the steps here: https://t.co/1m7DbSYzxa ^SH,14844
14846,AmazonHelp,14847,Wed Nov 01 02:55:00 +0000 2017,@119212 店頭受取の認証番号が、発行されませんか？ 配送情報更新後、認証番号発行までには、お時間がかかる場合もございます。発行まで、お待ちくださいませ。なお、発行されない場合は、下記よりご連絡ください。https://t.co/bwBU0NvYIn TY,14846
14848,AmazonHelp,14849,Wed Nov 01 02:49:32 +0000 2017,@119213 リプライありがとうございます。 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY,14848
14850,AmazonHelp,14851,Wed Nov 01 02:44:30 +0000 2017,@119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,14850
14852,AmazonHelp,14855,Wed Nov 01 02:49:32 +0000 2017,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",14852
14856,AmazonHelp,14853,Sat Nov 04 19:11:00 +0000 2017,"@119214 Thank you for sharing your details, Dhinesh. We'll check your concern and reach you soon. ^VG",14856
14857,AmazonHelp,14855,Wed Nov 01 02:49:32 +0000 2017,@119214 Apologies for the ordeal.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SC,14857
14858,AmazonHelp,14859,Wed Nov 01 02:48:40 +0000 2017,@119215 こんにちわ。Amazonです。 最近、Amazonを騙るフィッシングが増えているようでございます。身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。TY,14858
15138,AmazonHelp,15140,Thu Nov 30 20:45:03 +0000 2017,@119301 Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO,15138
15267,AmazonHelp,15268,Wed Nov 01 03:11:00 +0000 2017,@119350 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),15267
15271,AmazonHelp,15272,Wed Nov 01 03:10:30 +0000 2017,"@119352 Please share your details in the link provided above, we'll check the issue and assist you accordingly. (2/2) ^KA",15271
15274,AmazonHelp,15275,Tue Oct 31 05:35:55 +0000 2017,@119352 I'd like to help. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA,15274
15276,AmazonHelp,15277,Mon Oct 30 12:09:28 +0000 2017,@119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY,15276
15278,AmazonHelp,15279,Wed Nov 01 03:10:01 +0000 2017,"@119353 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",15278
15280,AmazonHelp,15279,Wed Nov 01 03:10:00 +0000 2017,@119353 That's strange. Let us help you out here. Please drop your details here: https://t.co/TjZa6SQ9Hz (1/2) ^VM,15280
15273,AmazonHelp,15272,Wed Nov 01 03:10:00 +0000 2017,@119352 Sorry to know about the delay with the order. It isn't possible for us to view your order/account via Twitter. (1/2) ^KA,15273
15283,AmazonHelp,15282,Wed Nov 01 04:28:31 +0000 2017,@119352 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,15283
15284,AmazonHelp,15282,Wed Nov 01 04:28:00 +0000 2017,@119352 We'll not be able to check the details of your order via Twitter. Please fill in the same in the link provided. ^JC,15284
15281,AmazonHelp,15279,Wed Nov 01 03:10:00 +0000 2017,@119353 so that we can get in touch with you. (2/2) ^VM,15281
15269,AmazonHelp,15268,Wed Nov 01 03:09:00 +0000 2017,@119350 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2),15269
15285,AmazonHelp,15286,Wed Nov 01 03:09:00 +0000 2017,@119354 I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: https://t.co/Y5jpI9gRhE? ^EA,15285
15287,AmazonHelp,15288,Wed Nov 01 03:08:40 +0000 2017,@119355 : https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,15287
15289,AmazonHelp,15288,Wed Nov 01 03:08:40 +0000 2017,@119355 We understand you are yet to receive your order. Let us investigate this further. Please reach us via (1/2) ^VM,15289
15293,AmazonHelp,15294,Wed Nov 01 03:00:08 +0000 2017,@119357 ご心配をおかけしております。 お届け予定日の最終日を経過している場合は、状況を確認させていただければと存じます。 よろしければ、下記URLよりご連絡ください。https://t.co/J6YEizo6qC TY,15293
15295,AmazonHelp,15297,Wed Nov 01 03:00:00 +0000 2017,@119358 That's quite a comment. Could you let us know if you have received an email from our team here https://t.co/8DAc10S7ww? ^VM,15295
15298,AmazonHelp,15296,Wed Nov 01 03:40:26 +0000 2017,@119358 Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK,15298
15300,AmazonHelp,15299,Wed Nov 01 18:00:00 +0000 2017,@119358 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,15300
15301,AmazonHelp,15302,Sun Oct 29 17:20:34 +0000 2017,@119358 Thanks for the heads up! We'll check this and get back with an update soon. ^YP,15301
15303,AmazonHelp,15304,Sun Oct 29 16:48:29 +0000 2017,"@119358 We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz with detailed info. ^HA",15303
15305,AmazonHelp,15306,Wed Nov 01 02:59:35 +0000 2017,"@118710 I'm sorry for the inconvenience. Please see here: https://t.co/3gp9Udo7j5, for more info on accessing your invoice. ^LM",15305
15441,AmazonHelp,15444,Thu Nov 30 20:45:01 +0000 2017,@119403 Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,15441
15445,AmazonHelp,15442,Fri Dec 01 14:07:39 +0000 2017,"@119403 While we can't access order or account details through social media, we'd still like to help! Please reach us directly via phone or chat so we can investigate: https://t.co/JzP7hlA23B ^CS",15445
15446,AmazonHelp,15447,Thu Nov 30 20:36:01 +0000 2017,@119403 I'm sorry for the delay! Have we provided an updated delivery estimate for your order? Please check here: https://t.co/mm84Ic925f ^MB,15446
15666,AmazonHelp,15668,Wed Nov 01 03:26:00 +0000 2017,@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK,15666
15670,AmazonHelp,15672,Wed Nov 01 03:26:00 +0000 2017,@119447 I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? https://t.co/Y5jpI9gRhE ^EZ,15670
15673,AmazonHelp,15671,Wed Nov 01 10:56:30 +0000 2017,"@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",15673
15675,AmazonHelp,15674,Wed Nov 01 11:53:03 +0000 2017,@119447 We'd like to look further into this. Please click the link and fill out the secure form:https://t.co/pM8TpjfEq6 ^EM,15675
15677,AmazonHelp,15678,Wed Nov 01 03:23:24 +0000 2017,@119448 get back to you on this. 2/2 ^SH,15677
15679,AmazonHelp,15678,Wed Nov 01 03:22:55 +0000 2017,@119448 Sorry to know the shipment hasn't been delivered yet. Please reply to the email received from us and we shall 1/2 ^SH,15679
15680,AmazonHelp,15681,Wed Nov 01 03:22:30 +0000 2017,"@119449 I'm so sorry for the account trouble! Have you received an e-mail regarding this issue? If so, please reply to it for more info. ^CC",15680
15682,AmazonHelp,15683,Wed Nov 01 03:20:34 +0000 2017,@119450 ご心配をおかけしております。注文履歴に記載のお届け予定日を過ぎている場合、発送元をご確認の上、それぞれの方法でお問い合わせください。アマゾン発送→https://t.co/NtNAX37Sr4 出品者発送→https://t.co/en9LCJIPPS ET,15682
15684,AmazonHelp,15686,Wed Nov 01 03:19:34 +0000 2017,"@119451 number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",15684
15687,AmazonHelp,15685,Wed Nov 01 03:38:00 +0000 2017,@119451 Please share your detail here: https://t.co/GIJyeYqKE0 and I'll be glad to help you with an update about the refund. ^KA,15687
15689,AmazonHelp,15688,Sat Nov 04 11:53:54 +0000 2017,@119451 You should have received a correspondence from our social media team. Kindly check here: https://t.co/8DAc10S7ww and reply. ^MN,15689
15691,AmazonHelp,15692,Mon Oct 30 09:50:02 +0000 2017,@119451 Sorry for the delay. Have you received the refund reference number? ^NS,15691
15690,AmazonHelp,15686,Wed Nov 01 03:19:34 +0000 2017,@119451 This being a social platform we can not access your account info. Please confirm if you've received the refund reference(1/2)^SF,15690
15693,AmazonHelp,15694,Wed Nov 01 03:19:00 +0000 2017,"@119452 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3",15693
15697,AmazonHelp,15698,Mon Oct 30 07:40:00 +0000 2017,@119452 Sorry for the delay in pickup. Kindly contact us here: https://t.co/rS49hgaADF and we'll get the pick up done. ^SY,15697
15699,AmazonHelp,15700,Mon Oct 30 05:56:52 +0000 2017,@119452 You may track your refunds using the link: https://t.co/LjYILTJREp. Please keep us posted. ^GS,15699
15695,AmazonHelp,15694,Wed Nov 01 03:18:28 +0000 2017,@119452 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/3),15695
15702,AmazonHelp,15701,Wed Nov 01 04:26:43 +0000 2017,@119452 Thanks for the update. If you've filled in your details our teams will reach out to you soon. ^VM,15702
15703,AmazonHelp,15704,Wed Nov 01 03:18:27 +0000 2017,@119453 I'm sorry for the frustration. Who was the carrier for this delivery? You can check here: https://t.co/Y5jpI9gRhE ^EA,15703
15696,AmazonHelp,15694,Wed Nov 01 03:18:00 +0000 2017,@119452 Apologies for the trouble with the pick up of the order. I'd like to take a closer look at this. ^AK (1/3),15696
15705,AmazonHelp,15707,Wed Nov 01 03:15:29 +0000 2017,@119454 We'd like to help you with the cash back. Kindly get in touch with our support team here: https://t.co/rS49hgaADF ^AK,15705
15708,AmazonHelp,15709,Wed Nov 01 03:15:29 +0000 2017,@119455 I'm very sorry for the delay. Please keep us posted on the arrival. We want to make sure you get your order. ^TN,15708
16094,AmazonHelp,16095,Wed Nov 01 03:44:00 +0000 2017,@119530 アマゾンです。年会費請求後からプライム特典のご利用がなければ退会手続きいただければ年会費を返金いたします。お手続き方法はこちらをご参照ください。https://t.co/qKnXZ15CCV ET,16094
16096,AmazonHelp,16097,Wed Nov 01 03:44:00 +0000 2017,"@119531 The link to the item can be tweeted to us here, or reviewed here: https://t.co/hApLpMlfHN ^QJ",16096
16098,AmazonHelp,16099,Wed Nov 01 03:07:00 +0000 2017,@119531 We recommend removing this photo as it contains personal info. Will you share a link to this item so we can look into this? ^SY,16098
16100,AmazonHelp,16101,Wed Nov 01 03:42:29 +0000 2017,@119532 Thanks for keeping us posted. I'll pass along your comments to our team and we'll work on this. ^GK,16100
16102,AmazonHelp,16103,Wed Nov 01 03:41:33 +0000 2017,@119533 get back to you. Please don’t provide your details as we consider them to be personal information. Our page is public. 2/2 ^SH,16102
16104,AmazonHelp,16103,Wed Nov 01 03:41:00 +0000 2017,@119533 I'd like to look into the issue and set things right. Please provide your details here: https://t.co/qXx9jEknlQ and 1/2 ^SH,16104
16108,AmazonHelp,16110,Wed Nov 01 03:39:08 +0000 2017,@119534 I'm sorry for any inconvenience! Can you tell us when your order is due to arrive? ^EZ,16108
16111,AmazonHelp,16109,Wed Nov 01 03:59:29 +0000 2017,@119534 Orders can ship at any time; once the order has been processed it will be assigned a tracking number. ^LR,16111
16113,AmazonHelp,16112,Wed Nov 01 04:11:24 +0000 2017,@119534 Please keep us posted as we want to make sure your order arrives! ^AG,16113
16114,AmazonHelp,16115,Wed Nov 01 03:38:06 +0000 2017,@119535 I'm sorry about the experience. Kindly share your details here: https://t.co/beaaDm0muc and we'll check. ^GK,16114
16116,AmazonHelp,16117,Wed Nov 01 03:32:07 +0000 2017,@119535 time frame has passed and you haven't received any update or if you aren't satisfied with seller's reply then you may file 2/n ^SH,16116
16118,AmazonHelp,16117,Wed Nov 01 03:32:36 +0000 2017,@119535 the A-z guarantee claim. You can know more about A-z guarantee claim here: https://t.co/cly38I8avX 3/3 ^SH,16118
16119,AmazonHelp,16117,Wed Nov 01 03:31:46 +0000 2017,"@119535 Sorry to know the seller hasn't responded to your query. Generally, the seller's respond with in 2 business days if this 1/n ^SH",16119
16120,AmazonHelp,16122,Wed Nov 01 03:30:28 +0000 2017,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH,16120
16124,AmazonHelp,16125,Sat Oct 14 03:57:00 +0000 2017,@119536 Seems like you've had an unpleasant experience. Could you elaborate so that we could assist you accordingly? ^ST,16124
16123,AmazonHelp,16122,Wed Nov 01 03:30:27 +0000 2017,"@119536 I'm sorry for the unpleasant experience, I'd like to look into this closely. Kindly drop in your details 1/2 ^AH",16123
16106,AmazonHelp,16105,Wed Nov 01 03:29:53 +0000 2017,@119533 I'm sorry to know about the conflicting tracking update. Have you reported this to our team here: https://t.co/vlvfJrlYEH ? ^GK,16106
16417,AmazonHelp,16420,Wed Nov 01 03:57:45 +0000 2017,@119617 I'm sorry you still haven't received the order. Was there any update on the tracking here: https://t.co/PyACxvY8Qo ^LA,16417
16421,AmazonHelp,16418,Wed Nov 01 04:22:01 +0000 2017,@119617 Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ,16421
16423,AmazonHelp,16422,Wed Nov 01 17:08:00 +0000 2017,"@119617 Please let us know if you do not receive your order, or an update, today so we may contact the carrier on your behalf. ^WM",16423
16425,AmazonHelp,16426,Wed Nov 01 03:55:28 +0000 2017,"@119618 If Alexa doesn't discover your smart home device, here are some solutions to try: https://t.co/4WOgoyFtgG Hope this helps! ^NN",16425
16427,AmazonHelp,16428,Wed Nov 01 03:55:24 +0000 2017,@119619 I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH,16427
16429,AmazonHelp,16433,Wed Nov 01 03:54:00 +0000 2017,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA,16429
16434,AmazonHelp,16432,Wed Nov 01 04:32:00 +0000 2017,@119620 so that we can get in touch with you. (2/2) ^VM,16434
16435,AmazonHelp,16432,Wed Nov 01 04:31:24 +0000 2017,@119620 I'm sorry to hear that. Let us investigate this further. Please drop your details here: https://t.co/XjZU0Q7U2F (1/2) ^VM,16435
16438,AmazonHelp,16436,Wed Nov 01 04:56:29 +0000 2017,"@119620 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",16438
16439,AmazonHelp,16436,Wed Nov 01 04:56:00 +0000 2017,@119620 We cannot check your order details here. Kindly fill in the form for further assistance on it. ^RW,16439
16440,AmazonHelp,16442,Wed Nov 01 03:53:00 +0000 2017,@119621 I apologize that we missed the mark. What is the most recent tracking update? You can find that here: https://t.co/Y5jpI9gRhE? ^BA,16440
16445,AmazonHelp,16443,Wed Nov 01 04:51:53 +0000 2017,@119621 Unforeseen circumstances can cause delays and we appreciate your patience while we are working to get your packages delivered. ^TN,16445
16446,AmazonHelp,16448,Wed Nov 01 03:53:00 +0000 2017,@119622 こんにちは、お問い合わせありがとうございます。ギフト券をチャージ済みの場合、コード入力は不要です。次に進めないとのことであれば、金額が不足している可能性がございます。出品者発送ですと別途送料が発生したり、お急ぎ便の代金が加算されているということはございませんか。ET,16446
16449,AmazonHelp,16447,Wed Nov 01 10:22:57 +0000 2017,@119622 リプライありがとうございます。問題が解決したとのことで安心いたしました。これからもhttps://t.co/st4oU5QbhPをどうぞよろしくお願いいたします。TN,16449
16450,AmazonHelp,16451,Wed Nov 01 03:48:30 +0000 2017,"@119623 I'm so sorry your flowers were damaged! Please reach us here: https://t.co/hApLpMlfHN, so we can find available options. ^NS",16450
16452,AmazonHelp,16454,Wed Nov 01 03:48:30 +0000 2017,@119624 where we highlight the latest movies and TV shows we have available. (2/2)^SF,16452
16455,AmazonHelp,16454,Wed Nov 01 03:48:30 +0000 2017,@119624 We will continue to add new content. Keeping checking https://t.co/FYM9PIZOR8 (1/2)^SF,16455
16460,AmazonHelp,16461,Wed Nov 01 03:47:40 +0000 2017,@119626 I'm sorry for the unexpected package! Please reach us here: https://t.co/hApLpMlfHN for available options. ^BT,16460
16462,AmazonHelp,16107,Wed Nov 01 03:47:40 +0000 2017,@119533 it to be personal information. Our page is visible to the public. 3/3^AR,16462
16465,AmazonHelp,16467,Wed Nov 01 03:47:35 +0000 2017,@119627 That's a great question! You can learn more on how to turn on Audio Descriptions here: https://t.co/qiN8mb0MXN ^SE,16465
16468,AmazonHelp,16466,Thu Nov 02 21:59:31 +0000 2017,@119627 I'm sorry the link didn't work. You can view the list of Audio Descriptions by clicking here: https://t.co/M37Heh3Uak ^AY,16468
16469,AmazonHelp,16470,Wed Nov 01 03:47:35 +0000 2017,@119628 https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,16469
16463,AmazonHelp,16107,Wed Nov 01 03:47:34 +0000 2017,"@119533 form: https://t.co/beaaDm0muc . I'll look into it right away. Please don't provide your order details, we consider 2/3^AR",16463
16464,AmazonHelp,16107,Wed Nov 01 03:47:34 +0000 2017,@119533 I'm sorry you've not received your order. I'd like to investigate this and assist you with the issue. Please fill this 1/3 ^AR,16464
16472,AmazonHelp,16474,Wed Nov 01 03:47:34 +0000 2017,@119449 I'm sorry for the trouble! You can dial +1-206-266-2992 to reach us internationally. ^BT,16472
16471,AmazonHelp,16470,Wed Nov 01 03:47:00 +0000 2017,@119628 That's strange. I'm sorry for the experience. Let us check this out for you. Please reach us via: (1/2) ^VM,16471
16475,AmazonHelp,16477,Wed Nov 01 03:45:36 +0000 2017,@119629 credentials. Click on Settings and set country to India. 2/2 ^SH,16475
16478,AmazonHelp,16476,Wed Nov 01 04:36:07 +0000 2017,@119629 Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW,16478
16479,AmazonHelp,16477,Wed Nov 01 03:45:00 +0000 2017,@119629 Request you to change the country settings. Please click here:https://t.co/crghASQyRX. Login with your amazon 1/2 ^SH,16479
16755,AmazonHelp,16758,Wed Nov 01 04:13:51 +0000 2017,"@119697 This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",16755
16759,AmazonHelp,16757,Wed Nov 01 04:39:00 +0000 2017,"@119697 I'm sorry for the trouble. Generally, the bank can issue a refund to the new active card on file. Please keep us updated. ^LR",16759
16761,AmazonHelp,16764,Wed Nov 01 04:11:00 +0000 2017,@119698 I'm sorry for the poor experience! Will you tell us more about the issue and what info or options we were able to provide? ^BN,16761
16765,AmazonHelp,16762,Thu Nov 02 04:21:25 +0000 2017,"@119698 We can't access your account via Twitter. Without providing personal info, will you please tell us what's going on? ^TN",16765
16772,AmazonHelp,16767,Thu Nov 02 18:26:26 +0000 2017,@119698 I'd like to have a member of my team look into this with you! Please submit your information here: https://t.co/HO8C5vgcgW ^ME,16772
16773,AmazonHelp,16774,Wed Nov 01 04:09:25 +0000 2017,"@119699 Echo lets you play music from services like Amazon Prime Music, Saavn and TuneIn. ^GK",16773
16775,AmazonHelp,16776,Wed Nov 01 04:06:37 +0000 2017,@119700 You're most welcome. Glad to know that refund has been credited. Have a great day ahead! ^AR,16775
16777,AmazonHelp,16778,Wed Oct 25 17:10:06 +0000 2017,"@119700 Apologies. I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you. ^MK",16777
16779,AmazonHelp,16780,Tue Oct 24 12:22:10 +0000 2017,@119700 Request you to check for our response using this link: https://t.co/DTSNmGldJf ^SK,16779
16781,AmazonHelp,16782,Tue Oct 24 11:47:45 +0000 2017,@119700 Did you receive our email on your revert? ^HK,16781
16783,AmazonHelp,16784,Tue Oct 17 11:07:00 +0000 2017,"@119700 As you have provided your details, we have our team working on your issue, Gautam. (1/2)^SF",16783
16786,AmazonHelp,16788,Mon Oct 16 05:18:55 +0000 2017,@119700 We are right on it! We'll get back to you soon. ^AG,16786
16789,AmazonHelp,16790,Mon Oct 16 04:59:29 +0000 2017,@119700 That's strange. Kindly write back to the email received and we'll check this out for you. ^VM,16789
16791,AmazonHelp,16792,Mon Oct 16 04:28:59 +0000 2017,"@119700 You must have received a correspondence to your registered email address, request you to check the same. ^SH",16791
16793,AmazonHelp,16794,Sat Oct 14 10:50:32 +0000 2017,@119700 Apologies for the bad experience. Thanks for sharing your details. We'll get in touch with you. Appreciate your patience. ^AK,16793
16795,AmazonHelp,16796,Sat Oct 14 08:01:28 +0000 2017,@119700 I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you at the earliest. ^AU,16795
16797,AmazonHelp,16799,Wed Nov 01 04:05:28 +0000 2017,@119701 We have sent a correspondence to your registered email ID. Please check and reply.^AH,16797
16800,AmazonHelp,16798,Wed Nov 01 10:22:57 +0000 2017,@119701 Sorry about that Aadil. Please respond to this email and we'll check this for you. ^HN,16800
16802,AmazonHelp,16801,Wed Nov 01 12:16:00 +0000 2017,@119701 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,16802
16806,AmazonHelp,16805,Thu Nov 02 18:52:31 +0000 2017,@119701 Could you please let us know if you had received any email stating the package was going to be shipped by 7th ? ^KS,16806
16807,AmazonHelp,16805,Thu Nov 02 18:51:25 +0000 2017,"@119701 That is unusual, Aadil. Looking at the image, I see that the package will be delivered between 3rd to 6th November. ^KS 1/2",16807
16809,AmazonHelp,16808,Fri Nov 03 03:53:00 +0000 2017,@119701 details here: https://t.co/GIJyeYqKE0 and I'll get back to you. (3/3) ^KA,16809
16814,AmazonHelp,16813,Fri Nov 03 16:06:45 +0000 2017,"@119701 Aadil, please reply to the email you've received from our team so that we can assist you accordingly. ^MS",16814
16816,AmazonHelp,16815,Fri Nov 03 18:25:32 +0000 2017,"@119701 In that case, please fill in the form again here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^VN",16816
16818,AmazonHelp,16817,Tue Nov 07 09:31:00 +0000 2017,@119701 Our team has sent you a correspondence. Kindly check it here: https://t.co/8DAc10S7ww ^AP,16818
16810,AmazonHelp,16808,Fri Nov 03 03:52:37 +0000 2017,@119701 account via Twitter. Please reply to the email you've received from our team or kindly resubmit your (2/3) ^KA,16810
16811,AmazonHelp,16808,Fri Nov 03 03:52:10 +0000 2017,@119701 Sorry to know about the delay with the order. I understand you wish to cancel the order. We can't gain access to your (1/3) ^KA,16811
16803,AmazonHelp,16801,Wed Nov 01 12:14:31 +0000 2017,@119701 with your preference and we'll get back. (2/2)^YP,16803
16804,AmazonHelp,16801,Wed Nov 01 12:14:00 +0000 2017,"@119701 I'm afraid we haven't received your write-back to us, Aadil. Please respond to our latest correspondence (1/2)",16804
16819,AmazonHelp,16820,Tue Oct 31 06:36:29 +0000 2017,"@119701 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. ^AG",16819
16821,AmazonHelp,16822,Mon Oct 30 10:11:00 +0000 2017,@119701 Sorry for the delay. I'll be sure to pass on your feedback. Kindly wait until the mentioned time frame. Do keep us posted. ^AK,16821
16823,AmazonHelp,16824,Mon Oct 30 09:39:38 +0000 2017,@119701 Apologies for the delay. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^RB,16823
16825,AmazonHelp,16827,Wed Nov 01 04:04:00 +0000 2017,"@119702 Two-Day Shipping refers to transit time, in business days, once shipped. Did we miss our mark? https://t.co/0oSkv5Jwgq ^BE",16825
16828,AmazonHelp,16826,Wed Nov 01 11:58:53 +0000 2017,@119702 What was the estimated delivery date provided in the order confirmation e-mail? ^MJ,16828
16830,AmazonHelp,16829,Wed Nov 01 12:03:28 +0000 2017,@119702 My apologies. What is the latest update on the tracking?: https://t.co/Y5jpI9gRhE ^PK,16830
16832,AmazonHelp,16831,Wed Nov 01 12:07:33 +0000 2017,"@119702 Hey, get in touch with us here: https://t.co/JzP7hlA23B so we can help you out ^KM",16832
16833,AmazonHelp,16834,Wed Nov 01 04:01:00 +0000 2017,@119703 We would be unable to reach out to you from here. Kindly write back to the email sent by our team (1/2) ^VM,16833
16836,AmazonHelp,16837,Tue Oct 31 18:52:37 +0000 2017,@119703 Apologies. Request you to reply to our email correspondence for further assistance and we'll look into this. ^MK,16836
16838,AmazonHelp,16841,Sun Oct 22 05:42:32 +0000 2017,"@119703 sent by our team and request for a phone call. Once you do so, our team will get back to you through phone soon. 2/2 ^RS",16838
16843,AmazonHelp,16844,Sat Oct 21 14:43:36 +0000 2017,@119703 further assistance as we wouldn't have the access to your account from here. Appreciate your understanding. 2/2 ^NK,16843
16846,AmazonHelp,16847,Sat Oct 21 14:20:00 +0000 2017,@119703 Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB,16846
16848,AmazonHelp,16849,Fri Oct 20 19:49:29 +0000 2017,@119703 We've made a note of your comments and passed it along to the concerned team. We'd appreciate your understanding. ^MA,16848
16850,AmazonHelp,16851,Fri Oct 20 19:20:01 +0000 2017,"@119703 As informed in the email, please be assured that appropriate actions will be taken for improvement. ^NR",16850
16852,AmazonHelp,16853,Thu Oct 19 11:19:00 +0000 2017,"@119703 As you've shared your details, we'll work on it and get back to you at the earliest. ^HN",16852
16854,AmazonHelp,16855,Thu Oct 19 10:55:39 +0000 2017,@119703 Please share your details in the above link Anurag and we'll check this for you. ^HN,16854
16856,AmazonHelp,16859,Thu Oct 19 08:25:00 +0000 2017,@119703 email correspondence from our team. Kindly check the same and revert. 2/2 ^MM,16856
16861,AmazonHelp,16862,Thu Oct 19 06:06:10 +0000 2017,@119703 I'm sure our team would reach out to you soon. (2/2) ^VM,16861
16864,AmazonHelp,16866,Thu Oct 19 04:10:00 +0000 2017,"@119703 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^SF",16864
16869,AmazonHelp,16870,Wed Oct 18 20:30:13 +0000 2017,"@119703 Apologies for the situation, Anurag. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach &amp; assist. ^SV",16869
16872,AmazonHelp,16873,Wed Oct 18 20:10:34 +0000 2017,"@119703 Be assured, we've shared your comments with internal teams for review and to improve our services. (2/2) ^SV",16872
16875,AmazonHelp,16877,Wed Oct 18 19:43:27 +0000 2017,"@119703 However, you need to adhere to guidelines here: https://t.co/jimvgYJFRD to post review. (2/2) ^SV",16875
